X,Y,Z,Resistivity,Easting,Northing,Profile
124.5,0.0,-0.188,159.17,464702.8076923077,5754379.669230769,9
125.5,0.0,-0.188,150.71,464702.78205128206,5754378.638461539,9
126.5,0.0,-0.188,159.0,464702.7564102565,5754377.607692308,9
127.5,0.0,-0.188,151.37,464702.7307692308,5754376.576923077,9
128.5,0.0,-0.188,165.21,464702.7051282051,5754375.546153846,9
129.5,0.0,-0.188,163.58,464702.6794871795,5754374.515384615,9
130.5,0.0,-0.188,168.38,464702.6538461539,5754373.484615385,9
131.5,0.0,-0.188,175.91,464702.6282051282,5754372.453846154,9
132.5,0.0,-0.188,171.89,464702.60256410256,5754371.423076923,9
133.5,0.0,-0.188,172.38,464702.57692307694,5754370.392307692,9
134.5,0.0,-0.188,177.74,464702.5512820513,5754369.361538461,9
135.5,0.0,-0.188,178.61,464702.5256410256,5754368.330769231,9
136.5,0.0,-0.188,168.18,464702.5,5754367.3,9
137.5,0.0,-0.188,178.71,464702.4743589744,5754366.269230769,9
138.5,0.0,-0.188,178.71,464702.4487179487,5754365.238461538,9
139.5,0.0,-0.188,181.96,464702.4230769231,5754364.207692307,9
2.5,0.0,-0.581,17424.0,464705.9358974359,5754505.423076923,9
3.5,0.0,-0.581,7722.7998,464705.9102564103,5754504.392307692,9
4.5,0.0,-0.581,13029.0,464705.8846153846,5754503.361538461,9
5.5,0.0,-0.581,12933.0,464705.858974359,5754502.330769231,9
6.5,0.0,-0.581,13239.0,464705.8333333333,5754501.3,9
7.5,0.0,-0.581,11129.0,464705.8076923077,5754500.269230769,9
8.5,0.0,-0.581,11867.0,464705.78205128206,5754499.238461538,9
9.5,0.0,-0.581,8529.2002,464705.7564102565,5754498.207692307,9
10.5,0.0,-0.581,6899.5,464705.7307692308,5754497.176923077,9
11.5,0.0,-0.581,6824.2998,464705.7051282051,5754496.146153846,9
12.5,0.0,-0.581,7868.3999,464705.6794871795,5754495.115384615,9
13.5,0.0,-0.581,4987.6001,464705.6538461539,5754494.084615384,9
14.5,0.0,-0.581,4713.3999,464705.6282051282,5754493.053846153,9
15.5,0.0,-0.581,5212.6001,464705.60256410256,5754492.023076923,9
16.5,0.0,-0.581,3940.0,464705.57692307694,5754490.992307693,9
17.5,0.0,-0.581,3869.6001,464705.5512820513,5754489.961538462,9
18.5,0.0,-0.581,3748.5,464705.5256410256,5754488.930769231,9
19.5,0.0,-0.581,3826.8,464705.5,5754487.9,9
20.5,0.0,-0.581,3946.5,464705.4743589744,5754486.86923077,9
21.5,0.0,-0.581,6125.7002,464705.4487179487,5754485.838461539,9
22.5,0.0,-0.581,4939.5,464705.4230769231,5754484.807692308,9
23.5,0.0,-0.581,4939.5,464705.39743589744,5754483.776923077,9
24.5,0.0,-0.581,3191.7,464705.3717948718,5754482.746153846,9
25.5,0.0,-0.581,422.76,464705.3461538461,5754481.715384616,9
26.5,0.0,-0.581,570.77,464705.3205128205,5754480.684615385,9
27.5,0.0,-0.581,158.51,464705.2948717949,5754479.653846154,9
28.5,0.0,-0.581,163.71,464705.2692307693,5754478.623076923,9
29.5,0.0,-0.581,229.38,464705.2435897436,5754477.592307692,9
30.5,0.0,-0.581,155.33,464705.21794871794,5754476.561538462,9
31.5,0.0,-0.581,198.89,464705.1923076923,5754475.530769231,9
32.5,0.0,-0.581,173.92,464705.1666666667,5754474.5,9
33.5,0.0,-0.581,194.6,464705.141025641,5754473.469230769,9
34.5,0.0,-0.581,201.74,464705.1153846154,5754472.438461538,9
35.5,0.0,-0.581,189.23,464705.08974358975,5754471.407692308,9
36.5,0.0,-0.581,192.5,464705.0641025641,5754470.376923077,9
37.5,0.0,-0.581,193.27,464705.0384615384,5754469.346153846,9
38.5,0.0,-0.581,194.27,464705.0128205128,5754468.315384615,9
39.5,0.0,-0.581,180.91,464704.9871794872,5754467.284615384,9
40.5,0.0,-0.581,195.97,464704.9615384616,5754466.253846154,9
41.5,0.0,-0.581,186.34,464704.9358974359,5754465.223076923,9
42.5,0.0,-0.581,191.08,464704.9102564103,5754464.192307692,9
43.5,0.0,-0.581,188.03,464704.8846153846,5754463.161538461,9
44.5,0.0,-0.581,180.1,464704.858974359,5754462.13076923,9
45.5,0.0,-0.581,187.68,464704.8333333333,5754461.1,9
46.5,0.0,-0.581,174.99,464704.8076923077,5754460.069230769,9
47.5,0.0,-0.581,176.85,464704.78205128206,5754459.038461538,9
48.5,0.0,-0.581,178.77,464704.7564102565,5754458.007692307,9
49.5,0.0,-0.581,173.97,464704.7307692308,5754456.976923077,9
50.5,0.0,-0.581,165.63,464704.7051282051,5754455.946153847,9
51.5,0.0,-0.581,178.5,464704.6794871795,5754454.915384616,9
52.5,0.0,-0.581,169.24,464704.6538461539,5754453.884615385,9
53.5,0.0,-0.581,159.04,464704.6282051282,5754452.853846154,9
54.5,0.0,-0.581,164.44,464704.60256410256,5754451.823076923,9
55.5,0.0,-0.581,165.31,464704.57692307694,5754450.792307693,9
56.5,0.0,-0.581,165.18,464704.5512820513,5754449.761538462,9
57.5,0.0,-0.581,166.68,464704.5256410256,5754448.730769231,9
58.5,0.0,-0.581,172.0,464704.5,5754447.7,9
59.5,0.0,-0.581,166.34,464704.4743589744,5754446.669230769,9
60.5,0.0,-0.581,166.65,464704.4487179487,5754445.638461539,9
61.5,0.0,-0.581,170.57,464704.4230769231,5754444.607692308,9
62.5,0.0,-0.581,170.63,464704.39743589744,5754443.576923077,9
63.5,0.0,-0.581,169.99,464704.3717948718,5754442.546153846,9
64.5,0.0,-0.581,172.38,464704.3461538461,5754441.515384615,9
65.5,0.0,-0.581,173.5,464704.3205128205,5754440.484615385,9
66.5,0.0,-0.581,174.46,464704.2948717949,5754439.453846154,9
67.5,0.0,-0.581,174.31,464704.2692307693,5754438.423076923,9
68.5,0.0,-0.581,178.78,464704.2435897436,5754437.392307692,9
69.5,0.0,-0.581,177.65,464704.21794871794,5754436.361538461,9
70.5,0.0,-0.581,179.1,464704.1923076923,5754435.330769231,9
71.5,0.0,-0.581,180.49,464704.1666666667,5754434.3,9
72.5,0.0,-0.581,170.66,464704.141025641,5754433.269230769,9
73.5,0.0,-0.581,180.01,464704.1153846154,5754432.238461538,9
74.5,0.0,-0.581,166.6,464704.08974358975,5754431.207692307,9
75.5,0.0,-0.581,167.51,464704.0641025641,5754430.176923077,9
76.5,0.0,-0.581,167.14,464704.0384615384,5754429.146153846,9
77.5,0.0,-0.581,167.76,464704.0128205128,5754428.115384615,9
78.5,0.0,-0.581,172.17,464703.9871794872,5754427.084615384,9
79.5,0.0,-0.581,170.27,464703.9615384616,5754426.053846153,9
80.5,0.0,-0.581,198.17,464703.9358974359,5754425.023076923,9
81.5,0.0,-0.581,160.71,464703.9102564103,5754423.992307693,9
82.5,0.0,-0.581,162.74,464703.8846153846,5754422.961538462,9
83.5,0.0,-0.581,154.59,464703.858974359,5754421.930769231,9
84.5,0.0,-0.581,151.23,464703.8333333333,5754420.9,9
85.5,0.0,-0.581,149.7,464703.8076923077,5754419.86923077,9
86.5,0.0,-0.581,143.3,464703.78205128206,5754418.838461539,9
87.5,0.0,-0.581,145.44,464703.7564102565,5754417.807692308,9
88.5,0.0,-0.581,156.76,464703.7307692308,5754416.776923077,9
89.5,0.0,-0.581,160.49,464703.7051282051,5754415.746153846,9
90.5,0.0,-0.581,156.82,464703.6794871795,5754414.715384616,9
91.5,0.0,-0.581,177.01,464703.6538461539,5754413.684615385,9
92.5,0.0,-0.581,169.51,464703.6282051282,5754412.653846154,9
93.5,0.0,-0.581,169.8,464703.60256410256,5754411.623076923,9
94.5,0.0,-0.581,170.11,464703.57692307694,5754410.592307692,9
95.5,0.0,-0.581,169.07,464703.5512820513,5754409.561538462,9
96.5,0.0,-0.581,179.81,464703.5256410256,5754408.530769231,9
97.5,0.0,-0.581,155.31,464703.5,5754407.5,9
98.5,0.0,-0.581,155.36,464703.4743589744,5754406.469230769,9
99.5,0.0,-0.581,172.61,464703.4487179487,5754405.438461538,9
100.5,0.0,-0.581,160.84,464703.4230769231,5754404.407692308,9
101.5,0.0,-0.581,159.4,464703.39743589744,5754403.376923077,9
102.5,0.0,-0.581,158.37,464703.3717948718,5754402.346153846,9
103.5,0.0,-0.581,154.09,464703.3461538461,5754401.315384615,9
104.5,0.0,-0.581,143.85,464703.3205128205,5754400.284615384,9
105.5,0.0,-0.581,166.99,464703.2948717949,5754399.253846154,9
106.5,0.0,-0.581,166.98,464703.2692307693,5754398.223076923,9
107.5,0.0,-0.581,146.1,464703.2435897436,5754397.192307692,9
108.5,0.0,-0.581,157.95,464703.21794871794,5754396.161538461,9
109.5,0.0,-0.581,158.31,464703.1923076923,5754395.13076923,9
110.5,0.0,-0.581,155.06,464703.1666666667,5754394.1,9
111.5,0.0,-0.581,153.77,464703.141025641,5754393.069230769,9
112.5,0.0,-0.581,159.66,464703.1153846154,5754392.038461538,9
113.5,0.0,-0.581,157.18,464703.08974358975,5754391.007692307,9
114.5,0.0,-0.581,160.52,464703.0641025641,5754389.976923077,9
115.5,0.0,-0.581,165.92,464703.0384615384,5754388.946153847,9
116.5,0.0,-0.581,166.85,464703.0128205128,5754387.915384616,9
117.5,0.0,-0.581,167.97,464702.9871794872,5754386.884615385,9
118.5,0.0,-0.581,167.55,464702.9615384616,5754385.853846154,9
119.5,0.0,-0.581,170.23,464702.9358974359,5754384.823076923,9
120.5,0.0,-0.581,167.15,464702.9102564103,5754383.792307693,9
121.5,0.0,-0.581,168.45,464702.8846153846,5754382.761538462,9
122.5,0.0,-0.581,162.35,464702.858974359,5754381.730769231,9
123.5,0.0,-0.581,162.3,464702.8333333333,5754380.7,9
124.5,0.0,-0.581,159.33,464702.8076923077,5754379.669230769,9
125.5,0.0,-0.581,151.11,464702.78205128206,5754378.638461539,9
126.5,0.0,-0.581,158.97,464702.7564102565,5754377.607692308,9
127.5,0.0,-0.581,151.57,464702.7307692308,5754376.576923077,9
128.5,0.0,-0.581,164.67,464702.7051282051,5754375.546153846,9
129.5,0.0,-0.581,163.35,464702.6794871795,5754374.515384615,9
130.5,0.0,-0.581,167.96,464702.6538461539,5754373.484615385,9
131.5,0.0,-0.581,175.45,464702.6282051282,5754372.453846154,9
132.5,0.0,-0.581,172.15,464702.60256410256,5754371.423076923,9
133.5,0.0,-0.581,172.58,464702.57692307694,5754370.392307692,9
134.5,0.0,-0.581,177.55,464702.5512820513,5754369.361538461,9
135.5,0.0,-0.581,178.32,464702.5256410256,5754368.330769231,9
136.5,0.0,-0.581,168.48,464702.5,5754367.3,9
137.5,0.0,-0.581,178.79,464702.4743589744,5754366.269230769,9
138.5,0.0,-0.581,178.81,464702.4487179487,5754365.238461538,9
139.5,0.0,-0.581,181.99,464702.4230769231,5754364.207692307,9
2.5,0.0,-1.014,17517.0,464705.9358974359,5754505.423076923,9
3.5,0.0,-1.014,25694.0,464705.9102564103,5754504.392307692,9
4.5,0.0,-1.014,13161.0,464705.8846153846,5754503.361538461,9
5.5,0.0,-1.014,12909.0,464705.858974359,5754502.330769231,9
6.5,0.0,-1.014,31772.0,464705.8333333333,5754501.3,9
7.5,0.0,-1.014,32095.0,464705.8076923077,5754500.269230769,9
8.5,0.0,-1.014,7781.8999,464705.78205128206,5754499.238461538,9
9.5,0.0,-1.014,7199.7002,464705.7564102565,5754498.207692307,9
10.5,0.0,-1.014,15657.0,464705.7307692308,5754497.176923077,9
11.5,0.0,-1.014,11657.0,464705.7051282051,5754496.146153846,9
12.5,0.0,-1.014,6462.5,464705.6794871795,5754495.115384615,9
13.5,0.0,-1.014,4513.8999,464705.6538461539,5754494.084615384,9
14.5,0.0,-1.014,4717.5,464705.6282051282,5754493.053846153,9
15.5,0.0,-1.014,5203.1001,464705.60256410256,5754492.023076923,9
16.5,0.0,-1.014,4462.3999,464705.57692307694,5754490.992307693,9
17.5,0.0,-1.014,3894.5,464705.5512820513,5754489.961538462,9
18.5,0.0,-1.014,3617.8999,464705.5256410256,5754488.930769231,9
19.5,0.0,-1.014,3815.6001,464705.5,5754487.9,9
20.5,0.0,-1.014,1043.2,464705.4743589744,5754486.86923077,9
21.5,0.0,-1.014,4787.7998,464705.4487179487,5754485.838461539,9
22.5,0.0,-1.014,6245.2998,464705.4230769231,5754484.807692308,9
23.5,0.0,-1.014,5028.7002,464705.39743589744,5754483.776923077,9
24.5,0.0,-1.014,1681.3,464705.3717948718,5754482.746153846,9
25.5,0.0,-1.014,321.01,464705.3461538461,5754481.715384616,9
26.5,0.0,-1.014,294.53,464705.3205128205,5754480.684615385,9
27.5,0.0,-1.014,146.24,464705.2948717949,5754479.653846154,9
28.5,0.0,-1.014,165.65,464705.2692307693,5754478.623076923,9
29.5,0.0,-1.014,180.09,464705.2435897436,5754477.592307692,9
30.5,0.0,-1.014,162.62,464705.21794871794,5754476.561538462,9
31.5,0.0,-1.014,199.58,464705.1923076923,5754475.530769231,9
32.5,0.0,-1.014,197.8,464705.1666666667,5754474.5,9
33.5,0.0,-1.014,202.67,464705.141025641,5754473.469230769,9
34.5,0.0,-1.014,202.54,464705.1153846154,5754472.438461538,9
35.5,0.0,-1.014,190.17,464705.08974358975,5754471.407692308,9
36.5,0.0,-1.014,192.56,464705.0641025641,5754470.376923077,9
37.5,0.0,-1.014,194.14,464705.0384615384,5754469.346153846,9
38.5,0.0,-1.014,198.22,464705.0128205128,5754468.315384615,9
39.5,0.0,-1.014,196.23,464704.9871794872,5754467.284615384,9
40.5,0.0,-1.014,195.49,464704.9615384616,5754466.253846154,9
41.5,0.0,-1.014,186.37,464704.9358974359,5754465.223076923,9
42.5,0.0,-1.014,190.82,464704.9102564103,5754464.192307692,9
43.5,0.0,-1.014,187.64,464704.8846153846,5754463.161538461,9
44.5,0.0,-1.014,179.22,464704.858974359,5754462.13076923,9
45.5,0.0,-1.014,186.7,464704.8333333333,5754461.1,9
46.5,0.0,-1.014,186.95,464704.8076923077,5754460.069230769,9
47.5,0.0,-1.014,187.03,464704.78205128206,5754459.038461538,9
48.5,0.0,-1.014,179.01,464704.7564102565,5754458.007692307,9
49.5,0.0,-1.014,173.22,464704.7307692308,5754456.976923077,9
50.5,0.0,-1.014,165.59,464704.7051282051,5754455.946153847,9
51.5,0.0,-1.014,178.28,464704.6794871795,5754454.915384616,9
52.5,0.0,-1.014,193.65,464704.6538461539,5754453.884615385,9
53.5,0.0,-1.014,182.27,464704.6282051282,5754452.853846154,9
54.5,0.0,-1.014,162.42,464704.60256410256,5754451.823076923,9
55.5,0.0,-1.014,163.64,464704.57692307694,5754450.792307693,9
56.5,0.0,-1.014,174.37,464704.5512820513,5754449.761538462,9
57.5,0.0,-1.014,175.64,464704.5256410256,5754448.730769231,9
58.5,0.0,-1.014,169.66,464704.5,5754447.7,9
59.5,0.0,-1.014,161.06,464704.4743589744,5754446.669230769,9
60.5,0.0,-1.014,166.75,464704.4487179487,5754445.638461539,9
61.5,0.0,-1.014,170.99,464704.4230769231,5754444.607692308,9
62.5,0.0,-1.014,170.4,464704.39743589744,5754443.576923077,9
63.5,0.0,-1.014,169.59,464704.3717948718,5754442.546153846,9
64.5,0.0,-1.014,171.48,464704.3461538461,5754441.515384615,9
65.5,0.0,-1.014,173.09,464704.3205128205,5754440.484615385,9
66.5,0.0,-1.014,174.59,464704.2948717949,5754439.453846154,9
67.5,0.0,-1.014,174.6,464704.2692307693,5754438.423076923,9
68.5,0.0,-1.014,177.21,464704.2435897436,5754437.392307692,9
69.5,0.0,-1.014,175.67,464704.21794871794,5754436.361538461,9
70.5,0.0,-1.014,176.22,464704.1923076923,5754435.330769231,9
71.5,0.0,-1.014,177.37,464704.1666666667,5754434.3,9
72.5,0.0,-1.014,170.31,464704.141025641,5754433.269230769,9
73.5,0.0,-1.014,178.44,464704.1153846154,5754432.238461538,9
74.5,0.0,-1.014,175.93,464704.08974358975,5754431.207692307,9
75.5,0.0,-1.014,175.12,464704.0641025641,5754430.176923077,9
76.5,0.0,-1.014,167.21,464704.0384615384,5754429.146153846,9
77.5,0.0,-1.014,167.69,464704.0128205128,5754428.115384615,9
78.5,0.0,-1.014,177.21,464703.9871794872,5754427.084615384,9
79.5,0.0,-1.014,172.43,464703.9615384616,5754426.053846153,9
80.5,0.0,-1.014,158.89,464703.9358974359,5754425.023076923,9
81.5,0.0,-1.014,141.4,464703.9102564103,5754423.992307693,9
82.5,0.0,-1.014,163.03,464703.8846153846,5754422.961538462,9
83.5,0.0,-1.014,155.59,464703.858974359,5754421.930769231,9
84.5,0.0,-1.014,132.81,464703.8333333333,5754420.9,9
85.5,0.0,-1.014,133.54,464703.8076923077,5754419.86923077,9
86.5,0.0,-1.014,161.88,464703.78205128206,5754418.838461539,9
87.5,0.0,-1.014,163.02,464703.7564102565,5754417.807692308,9
88.5,0.0,-1.014,135.28,464703.7307692308,5754416.776923077,9
89.5,0.0,-1.014,137.63,464703.7051282051,5754415.746153846,9
90.5,0.0,-1.014,163.16,464703.6794871795,5754414.715384616,9
91.5,0.0,-1.014,178.72,464703.6538461539,5754413.684615385,9
92.5,0.0,-1.014,168.97,464703.6282051282,5754412.653846154,9
93.5,0.0,-1.014,169.48,464703.60256410256,5754411.623076923,9
94.5,0.0,-1.014,170.29,464703.57692307694,5754410.592307692,9
95.5,0.0,-1.014,169.36,464703.5512820513,5754409.561538462,9
96.5,0.0,-1.014,178.39,464703.5256410256,5754408.530769231,9
97.5,0.0,-1.014,155.06,464703.5,5754407.5,9
98.5,0.0,-1.014,151.34,464703.4743589744,5754406.469230769,9
99.5,0.0,-1.014,168.61,464703.4487179487,5754405.438461538,9
100.5,0.0,-1.014,174.69,464703.4230769231,5754404.407692308,9
101.5,0.0,-1.014,174.97,464703.39743589744,5754403.376923077,9
102.5,0.0,-1.014,144.34,464703.3717948718,5754402.346153846,9
103.5,0.0,-1.014,144.12,464703.3461538461,5754401.315384615,9
104.5,0.0,-1.014,147.73,464703.3205128205,5754400.284615384,9
105.5,0.0,-1.014,167.92,464703.2948717949,5754399.253846154,9
106.5,0.0,-1.014,166.87,464703.2692307693,5754398.223076923,9
107.5,0.0,-1.014,146.28,464703.2435897436,5754397.192307692,9
108.5,0.0,-1.014,147.77,464703.21794871794,5754396.161538461,9
109.5,0.0,-1.014,157.16,464703.1923076923,5754395.13076923,9
110.5,0.0,-1.014,163.18,464703.1666666667,5754394.1,9
111.5,0.0,-1.014,162.3,464703.141025641,5754393.069230769,9
112.5,0.0,-1.014,159.48,464703.1153846154,5754392.038461538,9
113.5,0.0,-1.014,156.8,464703.08974358975,5754391.007692307,9
114.5,0.0,-1.014,160.66,464703.0641025641,5754389.976923077,9
115.5,0.0,-1.014,166.16,464703.0384615384,5754388.946153847,9
116.5,0.0,-1.014,166.61,464703.0128205128,5754387.915384616,9
117.5,0.0,-1.014,167.5,464702.9871794872,5754386.884615385,9
118.5,0.0,-1.014,167.85,464702.9615384616,5754385.853846154,9
119.5,0.0,-1.014,170.24,464702.9358974359,5754384.823076923,9
120.5,0.0,-1.014,167.45,464702.9102564103,5754383.792307693,9
121.5,0.0,-1.014,168.54,464702.8846153846,5754382.761538462,9
122.5,0.0,-1.014,164.86,464702.858974359,5754381.730769231,9
123.5,0.0,-1.014,164.22,464702.8333333333,5754380.7,9
124.5,0.0,-1.014,161.2,464702.8076923077,5754379.669230769,9
125.5,0.0,-1.014,156.04,464702.78205128206,5754378.638461539,9
126.5,0.0,-1.014,159.05,464702.7564102565,5754377.607692308,9
127.5,0.0,-1.014,153.98,464702.7307692308,5754376.576923077,9
128.5,0.0,-1.014,163.15,464702.7051282051,5754375.546153846,9
129.5,0.0,-1.014,162.39,464702.6794871795,5754374.515384615,9
130.5,0.0,-1.014,165.88,464702.6538461539,5754373.484615385,9
131.5,0.0,-1.014,174.19,464702.6282051282,5754372.453846154,9
132.5,0.0,-1.014,173.01,464702.60256410256,5754371.423076923,9
133.5,0.0,-1.014,173.37,464702.57692307694,5754370.392307692,9
134.5,0.0,-1.014,177.05,464702.5512820513,5754369.361538461,9
135.5,0.0,-1.014,177.82,464702.5256410256,5754368.330769231,9
136.5,0.0,-1.014,171.1,464702.5,5754367.3,9
137.5,0.0,-1.014,179.1,464702.4743589744,5754366.269230769,9
138.5,0.0,-1.014,179.43,464702.4487179487,5754365.238461538,9
139.5,0.0,-1.014,182.17,464702.4230769231,5754364.207692307,9
3.5,0.0,-1.491,34415.0,464705.9102564103,5754504.392307692,9
4.5,0.0,-1.491,51047.0,464705.8846153846,5754503.361538461,9
5.5,0.0,-1.491,53486.0,464705.858974359,5754502.330769231,9
6.5,0.0,-1.491,53061.0,464705.8333333333,5754501.3,9
7.5,0.0,-1.491,50306.0,464705.8076923077,5754500.269230769,9
8.5,0.0,-1.491,7747.2002,464705.78205128206,5754499.238461538,9
9.5,0.0,-1.491,7188.0,464705.7564102565,5754498.207692307,9
10.5,0.0,-1.491,21634.0,464705.7307692308,5754497.176923077,9
11.5,0.0,-1.491,12060.0,464705.7051282051,5754496.146153846,9
12.5,0.0,-1.491,6315.8999,464705.6794871795,5754495.115384615,9
13.5,0.0,-1.491,4511.7002,464705.6538461539,5754494.084615384,9
14.5,0.0,-1.491,4897.2998,464705.6282051282,5754493.053846153,9
15.5,0.0,-1.491,5201.6001,464705.60256410256,5754492.023076923,9
16.5,0.0,-1.491,4463.2002,464705.57692307694,5754490.992307693,9
17.5,0.0,-1.491,3895.1001,464705.5512820513,5754489.961538462,9
18.5,0.0,-1.491,3523.3,464705.5256410256,5754488.930769231,9
19.5,0.0,-1.491,3607.2,464705.5,5754487.9,9
20.5,0.0,-1.491,244.74,464705.4743589744,5754486.86923077,9
21.5,0.0,-1.491,4826.0,464705.4487179487,5754485.838461539,9
22.5,0.0,-1.491,6259.7002,464705.4230769231,5754484.807692308,9
23.5,0.0,-1.491,5024.6001,464705.39743589744,5754483.776923077,9
24.5,0.0,-1.491,231.13,464705.3717948718,5754482.746153846,9
25.5,0.0,-1.491,204.18,464705.3461538461,5754481.715384616,9
26.5,0.0,-1.491,186.24,464705.3205128205,5754480.684615385,9
27.5,0.0,-1.491,146.12,464705.2948717949,5754479.653846154,9
28.5,0.0,-1.491,165.83,464705.2692307693,5754478.623076923,9
29.5,0.0,-1.491,176.57,464705.2435897436,5754477.592307692,9
30.5,0.0,-1.491,177.65,464705.21794871794,5754476.561538462,9
31.5,0.0,-1.491,200.7,464705.1923076923,5754475.530769231,9
32.5,0.0,-1.491,199.22,464705.1666666667,5754474.5,9
33.5,0.0,-1.491,203.33,464705.141025641,5754473.469230769,9
34.5,0.0,-1.491,203.11,464705.1153846154,5754472.438461538,9
35.5,0.0,-1.491,191.83,464705.08974358975,5754471.407692308,9
36.5,0.0,-1.491,193.62,464705.0641025641,5754470.376923077,9
37.5,0.0,-1.491,208.02,464705.0384615384,5754469.346153846,9
38.5,0.0,-1.491,215.77,464705.0128205128,5754468.315384615,9
39.5,0.0,-1.491,209.76,464704.9871794872,5754467.284615384,9
40.5,0.0,-1.491,195.27,464704.9615384616,5754466.253846154,9
41.5,0.0,-1.491,186.78,464704.9358974359,5754465.223076923,9
42.5,0.0,-1.491,190.73,464704.9102564103,5754464.192307692,9
43.5,0.0,-1.491,187.44,464704.8846153846,5754463.161538461,9
44.5,0.0,-1.491,179.15,464704.858974359,5754462.13076923,9
45.5,0.0,-1.491,186.34,464704.8333333333,5754461.1,9
46.5,0.0,-1.491,194.66,464704.8076923077,5754460.069230769,9
47.5,0.0,-1.491,195.0,464704.78205128206,5754459.038461538,9
48.5,0.0,-1.491,179.18,464704.7564102565,5754458.007692307,9
49.5,0.0,-1.491,172.63,464704.7307692308,5754456.976923077,9
50.5,0.0,-1.491,165.6,464704.7051282051,5754455.946153847,9
51.5,0.0,-1.491,177.46,464704.6794871795,5754454.915384616,9
52.5,0.0,-1.491,195.59,464704.6538461539,5754453.884615385,9
53.5,0.0,-1.491,191.79,464704.6282051282,5754452.853846154,9
54.5,0.0,-1.491,161.7,464704.60256410256,5754451.823076923,9
55.5,0.0,-1.491,163.01,464704.57692307694,5754450.792307693,9
56.5,0.0,-1.491,174.96,464704.5512820513,5754449.761538462,9
57.5,0.0,-1.491,175.91,464704.5256410256,5754448.730769231,9
58.5,0.0,-1.491,166.02,464704.5,5754447.7,9
59.5,0.0,-1.491,156.91,464704.4743589744,5754446.669230769,9
60.5,0.0,-1.491,166.75,464704.4487179487,5754445.638461539,9
61.5,0.0,-1.491,171.06,464704.4230769231,5754444.607692308,9
